1708804377.6775918,Time: 1708804377378; Signal Strength: 45; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.96.88; Temperature: 21; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805367.057702,Time: 1708805567397; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805368.2360208,Time: 1708805568597; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805369.4654462,Time: 1708805569797; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805370.667951,Time: 1708805570998; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805371.8684297,Time: 1708805572198; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805373.024963,Time: 1708805573399; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805374.2686357,Time: 1708805574599; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805375.4692118,Time: 1708805575800; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805376.669802,Time: 1708805577000; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805377.8696904,Time: 1708805578201; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805379.070119,Time: 1708805579401; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805380.2707696,Time: 1708805580601; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805381.4713173,Time: 1708805581802; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805382.6717052,Time: 1708805583003; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805383.8723686,Time: 1708805584203; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805385.0729299,Time: 1708805585404; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805386.2735434,Time: 1708805586604; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805387.443086,Time: 1708805587805; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805388.6739922,Time: 1708805589005; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805389.8745205,Time: 1708805590206; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805391.075118,Time: 1708805591406; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805392.275095,Time: 1708805592607; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805393.4755535,Time: 1708805593807; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805394.676067,Time: 1708805595008; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805395.8765497,Time: 1708805596208; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805397.0771325,Time: 1708805597409; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805398.277755,Time: 1708805598609; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805399.4783618,Time: 1708805599809; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805400.6781228,Time: 1708805601010; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805401.8785706,Time: 1708805602210; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805403.079191,Time: 1708805603411; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805404.279945,Time: 1708805604611; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805405.4798625,Time: 1708805605812; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805406.6443446,Time: 1708805607012; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805407.8810008,Time: 1708805608213; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805409.0816648,Time: 1708805609413; Signal Strength: 38; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805410.2821748,Time: 1708805610614; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805411.4819486,Time: 1708805611814; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805412.6825686,Time: 1708805613015; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805413.8832376,Time: 1708805614215; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805415.0838406,Time: 1708805615415; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805416.2843022,Time: 1708805616616; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805417.4841235,Time: 1708805617817; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805418.684629,Time: 1708805619017; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805419.8850083,Time: 1708805620217; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805421.0856586,Time: 1708805621418; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805422.2861938,Time: 1708805622619; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805423.4867501,Time: 1708805623819; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805424.6874328,Time: 1708805625019; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805425.8450096,Time: 1708805626220; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805427.0877945,Time: 1708805627421; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805428.2882407,Time: 1708805628621; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805429.4886267,Time: 1708805629821; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805430.6892672,Time: 1708805631022; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805431.8468976,Time: 1708805632222; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805433.0904937,Time: 1708805633423; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805434.2910419,Time: 1708805634623; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805435.4915707,Time: 1708805635824; Signal Strength: 39; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805436.6913753,Time: 1708805637024; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805437.8920145,Time: 1708805638225; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805439.0924575,Time: 1708805639425; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805440.2929246,Time: 1708805640626; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805441.4936206,Time: 1708805641826; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805442.6941721,Time: 1708805643027; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805443.8939166,Time: 1708805644227; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805445.0483763,Time: 1708805645428; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805446.295063,Time: 1708805646628; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805447.49585,Time: 1708805647829; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805448.6957452,Time: 1708805649029; Signal Strength: 40; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805449.8963907,Time: 1708805650230; Signal Strength: 41; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805450.3386276,Time: 1708805650671; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
1708805451.0971708,Time: 1708805651430; Signal Strength: 42; Current Band: 12; Supported Bands: (1,2,3,4,5,8,12,13,18,19,20,25,26,28,66); Area Code: 52F3; UE Mode: 2; Cell ID: 02229215; IP Addr: 10.165.115.234; Temperature: 22; LTE Mode: 1; NBIoT Mode: 0; IMEI: 351901936540628; Operator: 310260
